PERIODO,SEMEPI,NIVEL,RAMO,LISTDX,CVEDX,TIP_SEXO,GEDAD,DURACI,NDIAS,FREC,TIPCAS,TRABAJADOR
2023,43,14,2,2,127,1,3,1,1,1,0,No IMSS
2023,43,14,2,2,127,1,4,9,9,1,0,No IMSS
2023,43,14,2,2,127,1,5,34.5,69,2,0,No IMSS
2023,43,14,2,2,127,2,4,19.5,78,4,0,No IMSS
2023,43,14,2,2,127,2,5,2,2,1,0,No IMSS
2023,43,14,2,2,127,2,6,3,3,1,0,No IMSS
2023,43,14,2,2,136,2,3,10,10,1,0,No IMSS
2023,42,99,2,2,127,1,2,1,1,1,0,IMSS
2023,42,99,2,2,127,1,2,14.833333333333334,89,6,0,No IMSS
2023,42,99,2,2,127,1,3,11.875,95,8,0,No IMSS
2023,42,99,2,2,127,1,4,8.5,17,2,0,IMSS
2023,42,99,2,2,127,1,4,32.611111111111114,587,18,0,No IMSS
2023,42,99,2,2,127,1,5,27.07843137254902,1381,51,0,No IMSS
2023,42,99,2,2,127,1,6,19.333333333333332,58,3,0,No IMSS
2023,42,99,2,2,127,2,2,18.2,91,5,0,No IMSS
2023,42,99,2,2,127,2,3,4.5,9,2,0,No IMSS
2023,42,99,2,2,127,2,3,39,39,1,0,IMSS
2023,42,99,2,2,127,2,4,34.1,341,10,0,No IMSS
2023,42,99,2,2,127,2,5,19.61904761904762,412,21,0,No IMSS
2023,42,99,2,2,127,2,6,9,27,3,0,No IMSS
2023,42,99,2,2,136,2,2,6,36,6,0,No IMSS
2023,42,99,2,2,136,2,3,8,32,4,0,No IMSS
2023,42,99,2,2,IM237,1,4,5,5,1,0,IMSS
2023,42,99,2,2,IM237,1,4,14,14,1,0,No IMSS
2023,42,99,2,2,IM237,1,5,38,114,3,0,No IMSS
2023,42,99,2,2,IM237,2,3,14,14,1,0,No IMSS
2023,42,99,2,2,IM237,2,4,1,1,1,0,IMSS
2023,42,99,2,2,IM237,2,4,1,1,1,0,No IMSS
2023,42,99,2,2,IM237,2,5,18,72,4,0,No IMSS
2023,49,14,2,2,127,1,4,2,6,3,0,No IMSS
2023,49,14,2,2,127,1,5,6,12,2,0,No IMSS
2023,49,14,2,2,127,2,4,7.666666666666667,23,3,0,No IMSS
2023,49,14,2,2,127,2,5,5.5,11,2,0,No IMSS
2023,49,14,2,2,136,2,4,1,1,1,0,No IMSS
2023,48,99,2,2,127,1,1,1,1,1,0,No IMSS
2023,48,99,2,2,127,1,2,4.25,17,4,0,No IMSS
2023,48,99,2,2,127,1,3,5.9,59,10,0,No IMSS
2023,48,99,2,2,127,1,4,3,3,1,0,IMSS
2023,48,99,2,2,127,1,4,9.043478260869565,208,23,0,No IMSS
2023,48,99,2,2,127,1,4,14,14,1,0,No IMSS
2023,48,99,2,2,127,1,5,7,14,2,0,IMSS
2023,48,99,2,2,127,1,5,9.321428571428571,261,28,0,No IMSS
2023,48,99,2,2,127,1,6,14.2,71,5,0,No IMSS
2023,48,99,2,2,127,2,2,4.571428571428571,32,7,0,No IMSS
2023,48,99,2,2,127,2,3,5.222222222222222,47,9,0,No IMSS
2023,48,99,2,2,127,2,4,5.571428571428571,78,14,0,No IMSS
2023,48,99,2,2,127,2,4,8.333333333333334,25,3,0,IMSS
2023,48,99,2,2,127,2,5,1,1,1,0,IMSS
2023,48,99,2,2,127,2,5,7.9,79,10,0,No IMSS
2023,48,99,2,2,127,2,6,1,1,1,0,No IMSS
2023,48,99,2,2,136,2,2,4,8,2,0,No IMSS
2023,48,99,2,2,136,2,3,8.75,35,4,0,No IMSS
2023,49,14,2,2,49,1,3,6.4,32,5,0,No IMSS
2023,49,14,2,2,49,1,4,4.8,24,5,0,No IMSS
2023,49,14,2,2,49,1,5,9.2,46,5,0,No IMSS
2023,49,14,2,2,49,1,6,8.75,35,4,0,No IMSS
2023,49,14,2,2,49,2,2,1,1,1,0,No IMSS
2023,49,14,2,2,49,2,5,5.6,28,5,0,No IMSS
2023,49,14,2,2,IM237,1,5,2,2,1,0,No IMSS
2023,49,99,2,2,136,2,2,2.3333333333333335,7,3,0,No IMSS
2023,49,99,2,2,136,2,3,1,1,1,0,No IMSS
2023,49,99,2,2,136,2,4,1,1,1,0,No IMSS
2023,49,99,3,2,136,2,2,84,168,2,0,No IMSS
2023,48,99,2,2,49,1,2,9.071428571428571,127,14,0,No IMSS
2023,48,99,2,2,49,1,3,4,4,1,0,IMSS
2023,48,99,2,2,49,1,3,6.535714285714286,183,28,0,No IMSS
2023,48,99,2,2,49,1,4,6.5,13,2,0,No IMSS
2023,48,99,2,2,49,1,4,8.5,17,2,0,IMSS
2023,48,99,2,2,49,1,4,10.4,832,80,0,No IMSS
2023,48,99,2,2,49,1,5,1,1,1,0,IMSS
2023,48,99,2,2,49,1,5,10.9296875,1399,128,0,No IMSS
2023,48,99,2,2,49,1,6,8.538461538461538,222,26,0,No IMSS
2023,48,99,2,2,49,1,6,28,28,1,0,IMSS
2023,48,99,2,2,49,2,2,6.714285714285714,47,7,0,No IMSS
2023,48,99,2,2,49,2,3,7.444444444444445,201,27,0,No IMSS
2023,48,99,2,2,49,2,4,3.5,7,2,0,IMSS
2023,48,99,2,2,49,2,4,7.717948717948718,301,39,0,No IMSS
2023,48,99,2,2,49,2,5,6.976744186046512,300,43,0,No IMSS
2023,48,99,2,2,49,2,6,11.8,59,5,0,No IMSS
2023,49,99,2,2,49,1,2,2.2,11,5,0,No IMSS
2023,49,99,2,2,49,1,3,6.461538461538462,168,26,0,No IMSS
2023,49,99,2,2,49,1,4,6.44,483,75,0,No IMSS
2023,49,99,2,2,49,1,4,16,32,2,0,IMSS
2023,49,99,2,2,49,1,5,3,3,1,0,IMSS
2023,49,99,2,2,49,1,5,6.885057471264368,599,87,0,No IMSS
2023,49,99,2,2,49,1,6,5.588235294117647,95,17,0,No IMSS
2023,49,99,2,2,49,2,2,1,1,1,0,IMSS
2023,49,99,2,2,49,2,2,2.8,14,5,0,No IMSS
2023,49,99,2,2,49,2,3,3.642857142857143,51,14,0,No IMSS
2023,49,99,2,2,49,2,4,2.3333333333333335,7,3,0,IMSS
2023,49,99,2,2,49,2,4,3.65,146,40,0,No IMSS
2023,49,99,2,2,49,2,5,6.519230769230769,339,52,0,No IMSS
2023,49,99,2,2,49,2,5,17,17,1,0,No IMSS
2023,49,99,2,2,49,2,6,8.285714285714286,58,7,0,No IMSS
2023,49,99,2,2,49,2,7,7,7,1,0,No IMSS
2023,48,99,2,2,IM127,1,3,1,1,1,0,No IMSS
2023,48,99,2,2,IM127,1,5,2,4,2,0,No IMSS
2023,48,99,2,2,IM127,2,4,2.5,5,2,0,No IMSS
2023,48,99,2,2,IM127,2,5,1,1,1,0,No IMSS
2023,48,99,2,2,IM237,1,2,29,29,1,0,No IMSS
2023,48,99,2,2,IM237,1,4,4.5,9,2,0,No IMSS
2023,48,99,2,2,IM237,1,5,5.2,26,5,0,No IMSS
2023,48,99,2,2,IM237,2,4,3,3,1,0,No IMSS
2023,48,99,2,2,IM237,2,5,3,3,1,0,No IMSS
2023,48,99,3,2,136,2,2,84,84,1,0,No IMSS
2023,49,99,2,2,127,1,1,1,1,1,0,No IMSS
2023,49,99,2,2,127,1,2,2.8,14,5,0,No IMSS
2023,49,99,2,2,127,1,3,1,1,1,0,IMSS
2023,49,99,2,2,127,1,3,4.888888888888889,44,9,0,No IMSS
2023,49,99,2,2,127,1,4,5.88,147,25,0,No IMSS
2023,49,99,2,2,127,1,4,7,7,1,0,IMSS
2023,49,99,2,2,127,1,5,5.387096774193548,167,31,0,No IMSS
2023,49,99,2,2,127,1,6,7.5,15,2,0,No IMSS
2023,49,99,2,2,127,2,1,7,7,1,0,No IMSS
2023,49,99,2,2,127,2,2,3.6666666666666665,11,3,0,No IMSS
2023,49,99,2,2,127,2,3,6,6,1,0,No IMSS
2023,49,99,2,2,127,2,4,5.357142857142857,75,14,0,No IMSS
2023,49,99,2,2,127,2,4,6.5,13,2,0,IMSS
2023,49,99,2,2,127,2,5,4.785714285714286,67,14,0,No IMSS
2023,49,99,2,2,IM237,1,3,3,3,1,0,No IMSS
2023,49,99,2,2,IM237,1,5,4.5,9,2,0,No IMSS
2023,49,99,2,2,IM237,2,5,28,28,1,0,No IMSS
2023,48,99,1,2,49,1,4,6,6,1,0,No IMSS
2016,46,99,2,2,136,2,3,11,11,1,1,No IMSS
2016,46,99,1,2,49,1,3,145,145,1,1,No IMSS
2016,46,99,1,2,49,1,4,21,63,3,1,No IMSS
2016,46,99,1,2,49,1,5,204,204,1,1,No IMSS
2016,46,99,1,2,49,1,6,73,146,2,1,No IMSS
2016,46,99,1,2,49,2,5,8,8,1,1,No IMSS
2016,45,99,2,2,49,1,2,14,126,9,1,No IMSS
2016,45,99,2,2,49,1,3,23.333333333333332,840,36,1,No IMSS
2016,45,99,2,2,49,1,4,3,3,1,1,IMSS
2016,45,99,2,2,49,1,4,26,26,1,1,No IMSS
2016,45,99,2,2,49,1,4,35.977777777777774,3238,90,1,No IMSS
2016,45,99,2,2,49,1,5,10,20,2,1,IMSS
2016,45,99,2,2,49,1,5,51.45454545454545,5660,110,1,No IMSS
2016,45,99,2,2,49,1,6,21.695652173913043,499,23,1,No IMSS
2016,45,99,2,2,49,1,7,296,296,1,1,No IMSS
2016,45,99,2,2,49,2,1,13,26,2,1,No IMSS
2016,45,99,2,2,49,2,2,6.571428571428571,46,7,1,No IMSS
2016,45,99,2,2,49,2,3,17.642857142857142,247,14,1,No IMSS
2016,45,99,2,2,49,2,4,1,1,1,1,IMSS
2016,45,99,2,2,49,2,4,30.454545454545453,1005,33,1,No IMSS
2016,45,99,2,2,49,2,5,27.666666666666668,1162,42,1,No IMSS
2016,45,99,2,2,49,2,5,36,36,1,1,No IMSS
2016,45,99,2,2,49,2,6,26.2,131,5,1,No IMSS
2016,46,99,2,2,49,1,1,7.5,15,2,1,No IMSS
2016,46,99,2,2,49,1,2,16.76923076923077,218,13,1,No IMSS
2016,46,99,2,2,49,1,3,1,1,1,1,IMSS
2016,46,99,2,2,49,1,3,4,4,1,1,No IMSS
2016,46,99,2,2,49,1,3,16.48,412,25,1,No IMSS
2016,46,99,2,2,49,1,4,2.6666666666666665,8,3,1,IMSS
2016,46,99,2,2,49,1,4,41.18292682926829,3377,82,1,No IMSS
2016,46,99,2,2,49,1,5,2,2,1,1,No IMSS
2016,46,99,2,2,49,1,5,48.755319148936174,4583,94,1,No IMSS
2016,46,99,2,2,49,1,6,66.0625,1057,16,1,No IMSS
2016,46,99,2,2,49,1,7,4,8,2,1,No IMSS
2016,46,99,2,2,49,2,1,9,27,3,1,No IMSS
2016,46,99,2,2,49,2,2,12.666666666666666,38,3,1,No IMSS
2016,46,99,2,2,49,2,3,1,1,1,1,IMSS
2016,46,99,2,2,49,2,3,8.291666666666666,199,24,1,No IMSS
2016,46,99,2,2,49,2,4,15.32258064516129,475,31,1,No IMSS
2016,46,99,2,2,49,2,5,32,96,3,1,IMSS
2016,46,99,2,2,49,2,5,32.06896551724138,930,29,1,No IMSS
2016,46,99,2,2,49,2,6,25.333333333333332,152,6,1,No IMSS
2016,46,99,2,2,49,2,7,2,2,1,1,No IMSS
2016,45,99,2,2,IM127,1,4,1,1,1,1,IMSS
2016,45,99,2,2,IM127,1,5,1,1,1,1,No IMSS
2016,45,99,2,2,IM127,2,3,3,3,1,1,No IMSS
2016,45,99,2,2,IM127,2,4,1,1,1,1,No IMSS
2016,45,99,2,2,IM127,2,5,1.5,3,2,1,No IMSS
2016,46,99,2,2,IM127,1,3,1,1,1,1,No IMSS
2016,45,99,2,2,IM237,1,4,10.5,21,2,1,No IMSS
2016,45,99,2,2,IM237,1,5,26.75,107,4,1,No IMSS
2016,45,99,2,2,IM237,2,2,10,10,1,1,No IMSS
2016,45,99,2,2,IM237,2,3,3,3,1,1,No IMSS
2016,47,14,1,2,49,1,4,37,37,1,1,No IMSS
2016,46,99,2,2,IM237,1,2,57.5,115,2,1,No IMSS
2016,46,99,2,2,IM237,1,3,2.5,5,2,1,No IMSS
2016,46,99,2,2,IM237,1,4,76.33333333333333,229,3,1,No IMSS
2016,46,99,2,2,IM237,1,5,17.5,35,2,1,No IMSS
2016,46,99,2,2,IM237,1,6,28,28,1,1,No IMSS
2016,46,99,2,2,IM237,2,5,7,7,1,1,No IMSS
2016,46,99,2,2,IM237,2,6,2,2,1,1,No IMSS
2016,47,14,2,2,127,1,4,15.6,78,5,1,No IMSS
2016,47,14,2,2,127,1,5,1,1,1,1,No IMSS
2016,47,14,2,2,127,2,5,2,2,1,1,No IMSS
2016,47,14,2,2,49,1,2,2,2,1,1,No IMSS
2016,47,14,2,2,49,1,3,3,3,1,1,No IMSS
2016,47,14,2,2,49,1,4,74,148,2,1,No IMSS
2016,47,14,2,2,49,1,5,22,66,3,1,No IMSS
2016,47,14,2,2,49,2,3,9,18,2,1,No IMSS
2016,47,14,2,2,49,2,4,2.25,9,4,1,No IMSS
2016,47,14,2,2,49,2,5,52.5,105,2,1,No IMSS
2018,37,14,2,2,IM237,2,4,3,3,1,1,No IMSS
2018,37,99,2,2,127,1,2,1.25,5,4,1,No IMSS
2018,37,99,2,2,127,1,3,8,72,9,1,No IMSS
2018,37,99,2,2,127,1,4,10,20,2,1,IMSS
2018,37,99,2,2,127,1,4,12.777777777777779,230,18,1,No IMSS
2018,37,99,2,2,127,1,5,9.88888888888889,267,27,1,No IMSS
2018,37,99,2,2,127,1,6,9.75,39,4,1,No IMSS
2018,37,99,2,2,127,2,2,6,42,7,1,No IMSS
2018,37,99,2,2,127,2,3,6.625,53,8,1,No IMSS
2018,37,99,2,2,127,2,4,9.5,95,10,1,No IMSS
2018,37,99,2,2,127,2,5,10.090909090909092,111,11,1,No IMSS
2018,37,99,2,2,127,2,6,15,15,1,1,No IMSS
2018,37,99,2,2,136,2,3,1,1,1,1,No IMSS
2018,37,99,2,2,136,2,4,21,21,1,1,IMSS
2018,37,99,2,2,49,1,1,16,16,1,1,No IMSS
2018,37,99,2,2,49,1,2,6.333333333333333,76,12,1,No IMSS
2018,37,99,2,2,49,1,3,6.538461538461538,170,26,1,No IMSS
2018,37,99,2,2,49,1,3,8,8,1,1,IMSS
2018,37,99,2,2,49,1,4,3,3,1,1,IMSS
2018,37,99,2,2,49,1,4,7.45945945945946,552,74,1,No IMSS
2018,37,99,2,2,49,1,5,6.666666666666667,20,3,1,IMSS
2018,37,99,2,2,49,1,5,9.295081967213115,1134,122,1,No IMSS
2018,37,99,2,2,49,1,6,5,5,1,1,No IMSS
2018,37,99,2,2,49,1,6,7.9411764705882355,135,17,1,No IMSS
2018,37,99,2,2,49,1,6,16,16,1,1,IMSS
2018,37,99,2,2,49,1,7,2,4,2,1,No IMSS
2018,37,99,2,2,49,2,2,1,1,1,1,IMSS
2018,37,99,2,2,49,2,2,1.5714285714285714,11,7,1,No IMSS
2018,37,99,2,2,49,2,3,4,88,22,1,No IMSS
2018,37,99,2,2,49,2,4,4.216216216216216,156,37,1,No IMSS
2018,37,99,2,2,49,2,4,11.666666666666666,35,3,1,IMSS
2018,37,99,2,2,49,2,5,8.030303030303031,265,33,1,No IMSS
2018,37,99,2,2,49,2,6,5.375,43,8,1,No IMSS
2018,38,14,1,2,49,1,3,14,14,1,1,No IMSS
2018,37,99,2,2,IM237,1,2,18,18,1,1,No IMSS
2018,37,99,2,2,IM237,1,4,6.5,13,2,1,No IMSS
2018,37,99,2,2,IM237,1,5,21,21,1,1,No IMSS
2018,37,99,2,2,IM237,2,4,3,3,1,1,No IMSS
2018,37,99,2,2,IM237,2,5,8.4,42,5,1,No IMSS
2018,37,99,2,2,IM237,2,6,15,15,1,1,No IMSS
2018,37,99,1,2,49,1,5,15,15,1,1,No IMSS
2018,38,14,2,2,127,1,3,12,12,1,1,No IMSS
2018,38,14,2,2,127,1,4,5.75,23,4,1,No IMSS
2018,38,14,2,2,127,1,5,11.666666666666666,35,3,1,No IMSS
2018,38,14,2,2,127,1,6,4,4,1,1,No IMSS
2018,38,14,2,2,127,2,4,5.666666666666667,17,3,1,No IMSS
2018,38,14,2,2,136,2,4,3,3,1,1,No IMSS
2018,38,14,2,2,49,1,2,1,1,1,1,No IMSS
2018,38,14,2,2,49,1,3,4.333333333333333,13,3,1,No IMSS
2018,38,14,2,2,49,1,4,4.75,38,8,1,No IMSS
2018,38,14,2,2,49,1,5,7.6,38,5,1,No IMSS
2018,38,14,2,2,49,1,6,7,14,2,1,No IMSS
2018,38,14,2,2,49,2,2,5.666666666666667,17,3,1,No IMSS
2018,38,14,2,2,49,2,4,4,8,2,1,No IMSS
2018,38,14,2,2,49,2,5,6.142857142857143,43,7,1,No IMSS
2018,37,14,2,2,127,1,3,7,7,1,1,No IMSS
2018,37,14,2,2,127,1,4,14.333333333333334,43,3,1,No IMSS
2018,37,14,2,2,127,1,5,8.5,17,2,1,No IMSS
2018,37,14,2,2,49,1,2,2,2,1,1,No IMSS
2018,37,14,2,2,49,1,3,10.5,21,2,1,No IMSS
2018,37,14,2,2,49,1,4,10.4,52,5,1,No IMSS
2018,37,14,2,2,49,1,5,11,55,5,1,No IMSS
2018,37,14,2,2,49,2,2,1,1,1,1,IMSS
2018,37,14,2,2,49,2,4,3,3,1,1,No IMSS
2018,37,14,2,2,49,2,5,10,30,3,1,No IMSS
2016,36,14,2,2,49,1,4,54,54,1,1,No IMSS
2016,38,99,2,2,IM237,1,4,143,143,1,1,IMSS
2016,38,99,2,2,IM237,2,3,14,14,1,1,No IMSS
2016,38,99,3,2,136,2,3,84,84,1,1,No IMSS
2016,39,99,2,2,49,1,2,53.666666666666664,322,6,1,No IMSS
2016,39,99,2,2,49,1,3,55.388888888888886,997,18,1,No IMSS
2016,39,99,2,2,49,1,4,18,18,1,1,IMSS
2016,39,99,2,2,49,1,4,66.575,2663,40,1,No IMSS
2016,39,99,2,2,49,1,5,54.095238095238095,2272,42,1,No IMSS
2016,39,99,2,2,49,1,5,63,63,1,1,IMSS
2016,39,99,2,2,49,1,6,14,14,1,1,IMSS
2016,39,99,2,2,49,1,6,95.28571428571429,1334,14,1,No IMSS
2016,39,99,2,2,49,2,1,47.5,95,2,1,No IMSS
2016,39,99,2,2,49,2,2,16,48,3,1,No IMSS
2016,39,99,2,2,49,2,3,5,5,1,1,IMSS
2016,39,99,2,2,49,2,3,17.25,69,4,1,No IMSS
2016,39,99,2,2,49,2,4,8,8,1,1,IMSS
2016,39,99,2,2,49,2,4,62.6875,1003,16,1,No IMSS
2016,39,99,2,2,49,2,5,56,56,1,1,IMSS
2016,39,99,2,2,49,2,5,95.81818181818181,1054,11,1,No IMSS
2016,39,99,2,2,49,2,6,72.66666666666667,218,3,1,No IMSS
2018,40,99,2,2,127,1,2,1,1,1,1,No IMSS
2018,40,99,2,2,127,1,3,1,1,1,1,No IMSS
2018,40,99,2,2,127,1,5,1,5,5,1,No IMSS
2018,40,99,2,2,127,2,4,1,2,2,1,No IMSS
2018,40,99,2,2,49,1,2,1,1,1,1,No IMSS
2018,40,99,2,2,49,1,3,1.3333333333333333,4,3,1,No IMSS
2018,40,99,2,2,49,1,4,1,1,1,1,IMSS
2018,40,99,2,2,49,1,4,1,1,1,1,No IMSS
2018,40,99,2,2,49,1,4,1,3,3,1,No IMSS
2018,40,99,2,2,49,1,5,1,7,7,1,No IMSS
2018,40,99,2,2,49,1,6,1,2,2,1,No IMSS
2018,40,99,2,2,49,2,2,1,1,1,1,No IMSS
2018,40,99,2,2,49,2,3,1,2,2,1,No IMSS
2018,40,99,2,2,49,2,4,1,1,1,1,IMSS
2018,40,99,2,2,49,2,4,1,5,5,1,No IMSS
2018,40,99,2,2,49,2,5,1.5,3,2,1,No IMSS
2016,38,14,2,2,127,1,6,223,223,1,1,No IMSS
2016,38,14,2,2,127,2,3,14,14,1,1,No IMSS
2016,38,14,2,2,49,1,6,117,117,1,1,No IMSS
2016,38,14,2,2,IM237,2,3,14,14,1,1,No IMSS
2016,38,99,2,2,127,1,4,64,128,2,1,No IMSS
2016,38,99,2,2,127,1,5,119,238,2,1,No IMSS
2016,38,99,2,2,127,1,6,223,223,1,1,No IMSS
2016,38,99,2,2,127,2,3,16,32,2,1,No IMSS
2016,39,99,2,2,127,1,3,68,272,4,1,No IMSS
2016,39,99,2,2,127,1,4,33.25,266,8,1,No IMSS
2016,39,99,2,2,127,1,5,69.8,1047,15,1,No IMSS
2016,39,99,2,2,127,1,6,16.25,65,4,1,No IMSS
2016,39,99,2,2,127,2,2,7,7,1,1,No IMSS
2016,39,99,2,2,127,2,3,28,28,1,1,No IMSS
2016,39,99,2,2,127,2,5,30,30,1,1,No IMSS
2016,39,99,3,2,136,2,3,84,84,1,1,No IMSS
2016,38,99,2,2,49,1,2,14,28,2,1,No IMSS
2016,38,99,2,2,49,1,3,45.8,229,5,1,No IMSS
2016,38,99,2,2,49,1,4,89.66666666666667,538,6,1,No IMSS
2016,38,99,2,2,49,1,4,143,143,1,1,IMSS
2016,38,99,2,2,49,1,5,87.73333333333333,1316,15,1,No IMSS
2016,38,99,2,2,49,1,6,91.66666666666667,550,6,1,No IMSS
2016,38,99,2,2,49,2,3,36.75,147,4,1,No IMSS
2016,38,99,2,2,49,2,4,26.2,131,5,1,No IMSS
2016,38,99,2,2,49,2,5,64.75,259,4,1,No IMSS
2016,35,99,3,2,136,2,2,84,84,1,1,No IMSS
2016,39,14,1,2,49,1,3,17,17,1,1,No IMSS
2018,40,14,2,2,127,2,4,1,1,1,1,No IMSS
2016,37,14,2,2,49,1,4,28,28,1,1,No IMSS
2016,37,99,2,2,127,1,5,82,246,3,1,No IMSS
2016,37,99,2,2,127,2,4,98,98,1,1,No IMSS
2016,37,99,2,2,127,2,5,42,42,1,1,No IMSS
2016,37,99,2,2,49,1,3,28,28,1,1,No IMSS
2016,37,99,2,2,49,1,3,78.5,157,2,1,No IMSS
2016,37,99,2,2,49,1,4,90.55555555555556,815,9,1,No IMSS
2016,37,99,2,2,49,1,5,134.85714285714286,944,7,1,No IMSS
2016,37,99,2,2,49,1,6,112,112,1,1,No IMSS
2016,37,99,2,2,49,2,2,21,21,1,1,No IMSS
2016,37,99,2,2,49,2,5,152.66666666666666,458,3,1,No IMSS
2016,37,99,2,2,49,2,6,28,28,1,1,No IMSS
2016,39,14,2,2,127,1,4,14,14,1,1,No IMSS
2016,39,14,2,2,127,1,5,36,72,2,1,No IMSS
2016,39,14,2,2,127,2,3,28,28,1,1,No IMSS
2016,40,14,2,2,127,1,2,2,2,1,1,No IMSS
2016,40,14,2,2,127,1,3,6,6,1,1,No IMSS
2016,40,14,2,2,127,1,4,6.5,13,2,1,No IMSS
2016,40,14,2,2,127,1,5,27.666666666666668,83,3,1,No IMSS
2016,40,14,2,2,127,2,3,5,5,1,1,No IMSS
2016,40,14,2,2,136,2,2,5,5,1,1,No IMSS
2016,40,142417,2,2,49,1,4,34,34,1,1,IMSS
2018,40,14,2,2,49,1,2,1,1,1,1,No IMSS
2016,37,99,2,2,IM237,1,4,54,54,1,1,No IMSS
2016,39,14,2,2,49,1,3,11,11,1,1,No IMSS
2016,39,14,2,2,49,1,4,18,18,1,1,IMSS
2016,39,14,2,2,49,1,4,33,66,2,1,No IMSS
2016,39,14,2,2,49,1,5,89.25,357,4,1,No IMSS
2016,39,14,2,2,49,1,6,27,54,2,1,No IMSS
2016,39,14,2,2,49,2,3,4,4,1,1,No IMSS
2016,39,14,2,2,49,2,5,21,21,1,1,No IMSS
2016,39,14,2,2,49,2,6,194,194,1,1,No IMSS
2016,36,99,2,2,127,1,4,64,64,1,1,No IMSS
2016,36,99,2,2,49,1,3,160,160,1,1,No IMSS
2016,36,99,2,2,49,1,4,105.3,1053,10,1,No IMSS
2016,36,99,2,2,49,1,5,125.45454545454545,1380,11,1,No IMSS
2016,36,99,2,2,49,1,6,28,56,2,1,No IMSS
2016,36,99,2,2,49,2,4,329,329,1,1,No IMSS
2016,36,99,2,2,49,2,5,71,213,3,1,No IMSS
2016,36,99,2,2,49,2,6,90.5,181,2,1,No IMSS
2016,37,99,3,2,136,2,2,84,84,1,1,No IMSS
2016,37,99,3,2,136,2,3,84,84,1,1,No IMSS
2016,39,99,1,2,127,1,5,26,26,1,1,No IMSS
2016,39,99,1,2,49,1,3,164.5,329,2,1,No IMSS
2016,39,99,1,2,49,1,4,14,14,1,1,No IMSS
2016,36,99,2,2,IM237,1,4,28,28,1,1,No IMSS
2016,36,99,2,2,IM237,2,6,28,28,1,1,No IMSS
2016,36,99,3,2,136,2,2,84,84,1,1,No IMSS
2016,40,14,2,2,49,1,2,1,1,1,1,No IMSS
2016,40,14,2,2,49,1,3,18.25,73,4,1,No IMSS
2016,40,14,2,2,49,1,4,41.5,83,2,1,IMSS
2016,40,14,2,2,49,1,4,75.66666666666667,227,3,1,No IMSS
2016,40,14,2,2,49,1,5,39.285714285714285,275,7,1,No IMSS
2016,40,14,2,2,49,1,6,39.5,79,2,1,No IMSS
2016,40,14,2,2,49,2,4,18.333333333333332,55,3,1,No IMSS
2016,40,14,2,2,49,2,5,10,10,1,1,No IMSS
2016,40,14,2,2,49,2,6,3,3,1,1,No IMSS
2018,38,99,2,2,IM237,1,3,4,4,1,1,No IMSS
2018,38,99,2,2,IM237,1,4,6,18,3,1,No IMSS
2018,38,99,2,2,IM237,1,5,4,8,2,1,No IMSS
2018,38,99,2,2,IM237,1,6,6,6,1,1,No IMSS
2018,39,142417,2,2,127,1,3,7,7,1,1,No IMSS
2018,39,14,1,2,49,1,5,8,8,1,1,No IMSS
2018,39,14,2,2,127,1,2,1.5,3,2,1,No IMSS
2018,39,14,2,2,127,1,3,7,7,1,1,No IMSS
2018,39,14,2,2,127,1,5,1,2,2,1,No IMSS
2018,39,14,2,2,127,2,2,2,2,1,1,No IMSS
2018,39,14,2,2,127,2,4,5,5,1,1,No IMSS
2018,39,14,2,2,127,2,5,4,12,3,1,No IMSS
2018,39,14,2,2,49,1,3,5,10,2,1,No IMSS
2018,39,14,2,2,49,1,4,2.8333333333333335,17,6,1,No IMSS
2018,39,14,2,2,49,1,5,1.8333333333333333,11,6,1,No IMSS
2018,39,14,2,2,49,1,6,7,14,2,1,No IMSS
2018,39,14,2,2,49,2,4,7,7,1,1,No IMSS
2018,39,14,2,2,49,2,5,4,16,4,1,No IMSS
2018,39,14,2,2,IM127,1,4,1,1,1,1,No IMSS
2018,39,14,2,2,IM237,1,5,1,2,2,1,No IMSS
2018,38,99,1,2,127,1,4,7,7,1,1,No IMSS
2018,38,99,1,2,127,1,5,15,15,1,1,No IMSS
2018,38,99,1,2,49,1,3,14,14,1,1,No IMSS
2018,39,99,2,2,49,1,1,1,1,1,1,No IMSS
2018,39,99,2,2,49,1,2,2,10,5,1,No IMSS
2018,39,99,2,2,49,1,3,1,1,1,1,IMSS
2018,39,99,2,2,49,1,3,3.1379310344827585,91,29,1,No IMSS
2018,39,99,2,2,49,1,4,3.6527777777777777,263,72,1,No IMSS
2018,39,99,2,2,49,1,5,3.108108108108108,230,74,1,No IMSS
2018,39,99,2,2,49,1,6,3,45,15,1,No IMSS
2018,39,99,2,2,49,1,7,8,8,1,1,No IMSS
2018,39,99,2,2,49,2,2,3.3333333333333335,10,3,1,No IMSS
2018,39,99,2,2,49,2,3,2.588235294117647,44,17,1,No IMSS
2018,39,99,2,2,49,2,3,2.6,13,5,1,IMSS
2018,39,99,2,2,49,2,4,2.4285714285714284,68,28,1,No IMSS
2018,39,99,2,2,49,2,4,6,6,1,1,IMSS
2018,39,99,2,2,49,2,5,2,6,3,1,IMSS
2018,39,99,2,2,49,2,5,3.4473684210526314,131,38,1,No IMSS
2018,39,99,2,2,49,2,6,3.5,14,4,1,No IMSS
2018,39,99,1,2,49,1,5,5.5,11,2,1,No IMSS
